concept_name,concept_title,category,unit,min_value,max_value,description,omop_id,source,table_name,sub_var,val_var,unit_var,index_var,method,match_value,class,dict,typ,ref,clean,conversion,ricu,blended
alb,Albumin,chemistry,g/dL,0,6,albumin,4017497,aumc,numericitems,itemid,,,,itemid,6801|9937,itm_itm,,ts,ricu,0,none,,
alb,Albumin,chemistry,g/dL,0,6,albumin,4017497,eicu_coh,lab,labname,labresult,labmeasurenameinterface,labresultrevisedoffset,regex,albumin,rgx_itm,,ts,ricu,0,none,check,
alb,Albumin,chemistry,g/dL,0,6,albumin,4017497,hirid,observations,variableid,,,,itemid,24000605,hrd_itm,,ts,ricu,0,none,,
alb,Albumin,chemistry,g/dL,0,6,albumin,4017497,miii_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,50862,itm_itm,d_labitems,ts,ricu,0,none,check,
alb,Albumin,chemistry,g/dL,0,6,albumin,4017497,miiv_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,50862,itm_itm,d_labitems,ts,ricu,0,none,check,
alb,Albumin,chemistry,g/dL,0,6,albumin,4017497,sic,laboratory,LaboratoryID,,,,itemid,287,itm_itm,,ts,ricu,0,none,,
alp,Alkaline Phosphatase,chemistry,IU/L,0,NA,alkaline phosphatase,4275206,aumc,numericitems,itemid,,,,itemid,6803|11984,itm_itm,,ts,ricu,0,none,,
alp,Alkaline Phosphatase,chemistry,IU/L,0,NA,alkaline phosphatase,4275206,eicu_coh,lab,labname,labresult,labmeasurenameinterface,labresultrevisedoffset,regex,alkaline phos.,NA,,ts,ricu,0,none,,
alp,Alkaline Phosphatase,chemistry,IU/L,0,NA,alkaline phosphatase,4275206,hirid,observations,variableid,,,,itemid,20002700,hrd_itm,,ts,ricu,0,none,,
alb,Albumin,chemistry,g/dL,0,6,albumin,4017497,miii_demo_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,50862,itm_itm,d_labitems,ts,ricu,0,none,check,
alp,Alkaline Phosphatase,chemistry,IU/L,0,NA,alkaline phosphatase,4275206,miiv_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,50863,itm_itm,d_labitems,ts,ricu,0,none,,
alp,Alkaline Phosphatase,chemistry,IU/L,0,NA,alkaline phosphatase,4275206,sic,laboratory,LaboratoryID,,,,itemid,609,itm_itm,,ts,ricu,0,none,,
alt,Alanine Aminotransferase,chemistry,IU/L,0,NA,alanine aminotransferase,4146380,aumc,numericitems,itemid,,,,itemid,6800|11978,itm_itm,,ts,ricu,0,none,,
alt,Alanine Aminotransferase,chemistry,IU/L,0,NA,alanine aminotransferase,4146380,eicu_coh,lab,labname,labresult,labmeasurenameinterface,labresultrevisedoffset,regex,ALT (SGPT),NA,,ts,ricu,0,none,,
alt,Alanine Aminotransferase,chemistry,IU/L,0,NA,alanine aminotransferase,4146380,hirid,observations,variableid,,,,itemid,20002600,hrd_itm,,ts,ricu,0,none,,
alp,Alkaline Phosphatase,chemistry,IU/L,0,NA,alkaline phosphatase,4275206,miii_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,50863,itm_itm,d_labitems,ts,ricu,0,none,,
alt,Alanine Aminotransferase,chemistry,IU/L,0,NA,alanine aminotransferase,4146380,miiv_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,50861,itm_itm,d_labitems,ts,ricu,0,none,,
alt,Alanine Aminotransferase,chemistry,IU/L,0,NA,alanine aminotransferase,4146380,sic,laboratory,LaboratoryID,,,,itemid,617,itm_itm,,ts,ricu,0,none,,
ast,Aspartate Aminotransferase,chemistry,IU/L,0,NA,aspartate aminotransferase,4263457,aumc,numericitems,itemid,,,,itemid,6806|11990,itm_itm,,ts,ricu,0,none,,
ast,Aspartate Aminotransferase,chemistry,IU/L,0,NA,aspartate aminotransferase,4263457,eicu_coh,lab,labname,labresult,labmeasurenameinterface,labresultrevisedoffset,regex,AST (SGOT),NA,,ts,ricu,0,none,,
ast,Aspartate Aminotransferase,chemistry,IU/L,0,NA,aspartate aminotransferase,4263457,hirid,observations,variableid,,,,itemid,24000330,hrd_itm,,ts,ricu,0,none,,
alp,Alkaline Phosphatase,chemistry,IU/L,0,NA,alkaline phosphatase,4275206,miii_demo_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,50863,itm_itm,d_labitems,ts,ricu,0,none,,
ast,Aspartate Aminotransferase,chemistry,IU/L,0,NA,aspartate aminotransferase,4263457,miiv_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,50878,itm_itm,d_labitems,ts,ricu,0,none,,
ast,Aspartate Aminotransferase,chemistry,IU/L,0,NA,aspartate aminotransferase,4263457,sic,laboratory,LaboratoryID,,,,itemid,616,itm_itm,,ts,ricu,0,none,,
atypical_lymphocytes_percent,Atypical Lymphocytes Percent,lab,%,,,Atypical lymphocyte percentage,,mimiciv,labevents,itemid,valuenum,valueuom,charttime,itemid,51143,itm_itm,d_labitems,ts,ricu,0,none,,
bands_percent,Bands Percent,lab,%,,,Band neutrophils percentage,,mimiciv,labevents,itemid,valuenum,valueuom,charttime,itemid,51144,itm_itm,d_labitems,ts,ricu,0,none,,
basophils_abs,Basophils Absolute,lab,K/uL,,,Absolute basophil count,,mimiciv,labevents,itemid,valuenum,valueuom,charttime,itemid,52069,itm_itm,d_labitems,ts,ricu,0,none,,
basophils_percent,Basophils Percent,lab,%,,,Basophil percentage,,mimiciv,labevents,itemid,valuenum,valueuom,charttime,itemid,51146,itm_itm,d_labitems,ts,ricu,0,none,,
basos,Basophils,hematology,%,0,50,basophils,4172647,aumc,numericitems,itemid,,,,itemid,11710,itm_itm,,ts,ricu,0,none,,
basos,Basophils,hematology,%,0,50,basophils,4172647,aumc,numericitems,itemid,,,,itemid,14256,itm_itm,,ts,ricu,0,none,,
basos,Basophils,hematology,%,0,50,basophils,4172647,eicu_coh,lab,labname,labresult,labmeasurenameinterface,labresultrevisedoffset,regex,#NAME?,NA,,ts,ricu,0,none,,
alt,Alanine Aminotransferase,chemistry,IU/L,0,NA,alanine aminotransferase,4146380,miii_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,50861,itm_itm,d_labitems,ts,ricu,0,none,,
basos,Basophils,hematology,%,0,50,basophils,4172647,miiv_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,51146,itm_itm,d_labitems,ts,ricu,0,none,,
basos,Basophils,hematology,%,0,50,basophils,4172647,sic,laboratory,LaboratoryID,,,,itemid,174,itm_itm,,ts,ricu,0,none,,
be,Base Excess,blood gas,mEq/L,-25,25,base excess,4284393,aumc,numericitems,itemid,,,,itemid,6807|9994,itm_itm,,ts,ricu,0,none,,
be,Base Excess,blood gas,mEq/L,-25,25,base excess,4284393,eicu_coh,lab,labname,labresult,labmeasurenameinterface,labresultrevisedoffset,regex,Base Excess,NA,,ts,ricu,0,none,,
be,Base Excess,blood gas,mEq/L,-25,25,base excess,4284393,hirid,observations,variableid,,,,itemid,20001300,hrd_itm,,ts,ricu,0,none,,
alt,Alanine Aminotransferase,chemistry,IU/L,0,NA,alanine aminotransferase,4146380,miii_demo_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,50861,itm_itm,d_labitems,ts,ricu,0,none,,
be,Base Excess,blood gas,mEq/L,-25,25,base excess,4284393,miiv_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,50802,itm_itm,d_labitems,ts,ricu,0,none,,
be,Base Excess,blood gas,mEq/L,-25,25,base excess,4284393,sic,laboratory,LaboratoryID,,,,itemid,668,itm_itm,,ts,ricu,0,none,,
bicar,Bicarbonate,chemistry,mEq/L,5,50,bicarbonate,4194291,aumc,numericitems,itemid,,,,itemid,6810|9992,itm_itm,,ts,ricu,0,none,,
bicar,Bicarbonate,chemistry,mEq/L,5,50,bicarbonate,4194291,eicu_coh,lab,labname,labresult,labmeasurenameinterface,labresultrevisedoffset,regex,bicarbonate,NA,,ts,ricu,0,none,check,
bicar,Bicarbonate,chemistry,mEq/L,5,50,bicarbonate,4194291,hirid,observations,variableid,,,,itemid,20004200,hrd_itm,,ts,ricu,0,none,,
ast,Aspartate Aminotransferase,chemistry,IU/L,0,NA,aspartate aminotransferase,4263457,miii_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,50878,itm_itm,d_labitems,ts,ricu,0,none,,
bicar,Bicarbonate,chemistry,mEq/L,5,50,bicarbonate,4194291,miiv_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,50882,itm_itm,d_labitems,ts,ricu,0,none,check,
bicar,Bicarbonate,chemistry,mEq/L,5,50,bicarbonate,4194291,sic,laboratory,LaboratoryID,,,,itemid,451|456|666|667,itm_itm,,ts,ricu,0,none,,
bili,Total Bilirubin,chemistry,mg/dL,0,100,total bilirubin,4118986,aumc,numericitems,itemid,,,,itemid,6813|9945,itm_itm,,ts,ricu,0,none,,
bili,Total Bilirubin,chemistry,mg/dL,0,100,total bilirubin,4118986,eicu_coh,lab,labname,labresult,labmeasurenameinterface,labresultrevisedoffset,regex,total bilirubin,NA,,ts,ricu,0,none,,
bili,Total Bilirubin,chemistry,mg/dL,0,100,total bilirubin,4118986,hirid,observations,variableid,,,,itemid,20004300,hrd_itm,,ts,ricu,0,none,,
ast,Aspartate Aminotransferase,chemistry,IU/L,0,NA,aspartate aminotransferase,4263457,miii_demo_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,50878,itm_itm,d_labitems,ts,ricu,0,none,,
bili,Total Bilirubin,chemistry,mg/dL,0,100,total bilirubin,4118986,miiv_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,50885,itm_itm,d_labitems,ts,ricu,0,none,,
bili,Total Bilirubin,chemistry,mg/dL,0,100,total bilirubin,4118986,sic,laboratory,LaboratoryID,,,,itemid,333,itm_itm,,ts,ricu,0,none,,
bili_dir,Bilirubin Direct,chemistry,mg/dL,0,50,bilirubin direct,4216632,aumc,numericitems,itemid,,,,itemid,6812,itm_itm,,ts,ricu,0,none,,
bili_dir,Bilirubin Direct,chemistry,mg/dL,0,50,bilirubin direct,4216632,eicu_coh,lab,labname,labresult,labmeasurenameinterface,labresultrevisedoffset,regex,direct bilirubin,NA,,ts,ricu,0,none,,
bili_dir,Bilirubin Direct,chemistry,mg/dL,0,50,bilirubin direct,4216632,hirid,observations,variableid,,,,itemid,24000560,hrd_itm,,ts,ricu,0,none,,
basos,Basophils,hematology,%,0,50,basophils,4172647,miii_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,51146,itm_itm,d_labitems,ts,ricu,0,none,,
bili_dir,Bilirubin Direct,chemistry,mg/dL,0,50,bilirubin direct,4216632,miiv_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,50883,itm_itm,d_labitems,ts,ricu,0,none,,
bili_dir,Bilirubin Direct,chemistry,mg/dL,0,50,bilirubin direct,4216632,sic,laboratory,LaboratoryID,,,,itemid,332,itm_itm,,ts,ricu,0,none,,
bnd,Band Form Neutrophils,hematology,%,NA,NA,band form neutrophils,4100147,aumc,numericitems,itemid,,,,itemid,6796|11586,itm_itm,,ts,ricu,0,none,,
bnd,Band Form Neutrophils,hematology,%,NA,NA,band form neutrophils,4100147,eicu_coh,lab,labname,labresult,labmeasurenameinterface,labresultrevisedoffset,regex,#NAME?,NA,,ts,ricu,0,none,,
bnd,Band Form Neutrophils,hematology,%,NA,NA,band form neutrophils,4100147,hirid,observations,variableid,,,,itemid,24000557,hrd_itm,,ts,ricu,0,none,,
basos,Basophils,hematology,%,0,50,basophils,4172647,miii_demo_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,51146,itm_itm,d_labitems,ts,ricu,0,none,,
bnd,Band Form Neutrophils,hematology,%,NA,NA,band form neutrophils,4100147,miiv_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,51144,itm_itm,d_labitems,ts,ricu,0,none,,
bun,Blood Urea Nitrogen,chemistry,mg/dL,0,200,blood urea nitrogen,4017361,aumc,numericitems,itemid,,,,itemid,6850|9943,itm_itm,,ts,ricu,0,none,,
bun,Blood Urea Nitrogen,chemistry,mg/dL,0,200,blood urea nitrogen,4017361,eicu_coh,lab,labname,labresult,labmeasurenameinterface,labresultrevisedoffset,regex,BUN,NA,,ts,ricu,0,none,,
bun,Blood Urea Nitrogen,chemistry,mg/dL,0,200,blood urea nitrogen,4017361,hirid,observations,variableid,,,,itemid,20004100,hrd_itm,,ts,ricu,0,none,,
be,Base Excess,blood gas,mEq/L,-25,25,base excess,4284393,miii_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,50802,itm_itm,d_labitems,ts,ricu,0,none,,
bun,Blood Urea Nitrogen,chemistry,mg/dL,0,200,blood urea nitrogen,4017361,miiv_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,51006,itm_itm,d_labitems,ts,ricu,0,none,,
bun,Blood Urea Nitrogen,chemistry,mg/dL,0,200,blood urea nitrogen,4017361,sic,laboratory,LaboratoryID,,,,itemid,355,itm_itm,,ts,ricu,0,none,,
ca,Calcium,chemistry,mg/dL,4,20,calcium,4216722,aumc,numericitems,itemid,,,,itemid,6817|9933,itm_itm,,ts,ricu,0,none,,
ca,Calcium,chemistry,mg/dL,4,20,calcium,4216722,eicu_coh,lab,labname,labresult,labmeasurenameinterface,labresultrevisedoffset,regex,calcium total,NA,,ts,ricu,0,none,check,
ca,Calcium,chemistry,mg/dL,4,20,calcium,4216722,hirid,observations,variableid,,,,itemid,20005100,hrd_itm,,ts,ricu,0,none,,
be,Base Excess,blood gas,mEq/L,-25,25,base excess,4284393,miii_demo_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,50802,itm_itm,d_labitems,ts,ricu,0,none,,
ca,Calcium,chemistry,mg/dL,4,20,calcium,4216722,miiv_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,50893,itm_itm,d_labitems,ts,ricu,0,none,check,
ca,Calcium,chemistry,mg/dL,4,20,calcium,4216722,sic,laboratory,LaboratoryID,,,,itemid,457,itm_itm,,ts,ricu,0,none,,
cai,Calcium Ionized,blood gas,mmol/L,0.5,2,calcium ionized,46272910,aumc,numericitems,itemid,,,,itemid,6815|8915|9560|9561|10267,itm_itm,,ts,ricu,0,none,,
cai,Calcium Ionized,blood gas,mmol/L,0.5,2,calcium ionized,46272910,eicu_coh,lab,labname,labresult,labmeasurenameinterface,labresultrevisedoffset,regex,ionized calcium,NA,,ts,ricu,0,none,check,
cai,Calcium Ionized,blood gas,mmol/L,0.5,2,calcium ionized,46272910,hirid,observations,variableid,,,,itemid,24000522,hrd_itm,,ts,ricu,0,none,,
bicar,Bicarbonate,chemistry,mEq/L,5,50,bicarbonate,4194291,miii_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,50882,itm_itm,d_labitems,ts,ricu,0,none,check,
cai,Calcium Ionized,blood gas,mmol/L,0.5,2,calcium ionized,46272910,miiv_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,50808,itm_itm,d_labitems,ts,ricu,0,none,check,
cai,Calcium Ionized,blood gas,mmol/L,0.5,2,calcium ionized,46272910,sic,laboratory,LaboratoryID,,,,itemid,655,itm_itm,,ts,ricu,0,none,,
ck,Creatine Kinase,chemistry,IU/L,0,NA,creatine kinase,4265595,aumc,numericitems,itemid,,,,itemid,6822|11998,itm_itm,,ts,ricu,0,none,,
ck,Creatine Kinase,chemistry,IU/L,0,NA,creatine kinase,4265595,eicu_coh,lab,labname,labresult,labmeasurenameinterface,labresultrevisedoffset,regex,CPK,NA,,ts,ricu,0,none,check,
ck,Creatine Kinase,chemistry,IU/L,0,NA,creatine kinase,4265595,hirid,observations,variableid,,,,itemid,24000210,hrd_itm,,ts,ricu,0,none,,
bicar,Bicarbonate,chemistry,mEq/L,5,50,bicarbonate,4194291,miii_demo_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,50882,itm_itm,d_labitems,ts,ricu,0,none,check,
ck,Creatine Kinase,chemistry,IU/L,0,NA,creatine kinase,4265595,miiv_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,50910,itm_itm,d_labitems,ts,ricu,0,none,check,
ck,Creatine Kinase,chemistry,IU/L,0,NA,creatine kinase,4265595,sic,laboratory,LaboratoryID,,,,itemid,611,itm_itm,,ts,ricu,0,none,,
ckmb,Creatine Kinase MB,chemistry,ng/mL,0,NA,creatine kinase MB,4017058,aumc,numericitems,itemid,,,,itemid,6824,itm_itm,,ts,ricu,0,none,,
ckmb,Creatine Kinase MB,chemistry,ng/mL,0,NA,creatine kinase MB,4017058,eicu_coh,lab,labname,labresult,labmeasurenameinterface,labresultrevisedoffset,regex,CPK-MB,NA,,ts,ricu,0,none,check,
ckmb,Creatine Kinase MB,chemistry,ng/mL,0,NA,creatine kinase MB,4017058,hirid,observations,variableid,,,,itemid,24000220,hrd_itm,,ts,ricu,0,none,,
bili,Total Bilirubin,chemistry,mg/dL,0,100,total bilirubin,4118986,miii_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,50885,itm_itm,d_labitems,ts,ricu,0,none,,
ckmb,Creatine Kinase MB,chemistry,ng/mL,0,NA,creatine kinase MB,4017058,miiv_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,50911,itm_itm,d_labitems,ts,ricu,0,none,check,
ckmb,Creatine Kinase MB,chemistry,ng/mL,0,NA,creatine kinase MB,4017058,sic,laboratory,LaboratoryID,,,,itemid,253,itm_itm,,ts,ricu,0,none,,
cl,Chloride,chemistry,mEq/L,80,130,chloride,4188066,aumc,numericitems,itemid,,,,itemid,9930,itm_itm,,ts,ricu,0,none,,
cl,Chloride,chemistry,mEq/L,80,130,chloride,4188066,eicu_coh,lab,labname,labresult,labmeasurenameinterface,labresultrevisedoffset,regex,chloride,NA,,ts,ricu,0,none,check,
cl,Chloride,chemistry,mEq/L,80,130,chloride,4188066,hirid,observations,variableid,,,,itemid,24000439|24000521,hrd_itm,,ts,ricu,0,none,,
bili,Total Bilirubin,chemistry,mg/dL,0,100,total bilirubin,4118986,miii_demo_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,50885,itm_itm,d_labitems,ts,ricu,0,none,,
cl,Chloride,chemistry,mEq/L,80,130,chloride,4188066,miiv_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,50902|52535,itm_itm,d_labitems,ts,ricu,0,none,check,
cl,Chloride,chemistry,mEq/L,80,130,chloride,4188066,sic,laboratory,LaboratoryID,,,,itemid,683|450,itm_itm,,ts,ricu,0,none,,
cort,Corticosteroids,medications,NA,NA,NA,corticosteroids,304275008,aumc,drugitems,itemid,,,,itemid,6922|6995|7106|8132|9042|9130|10628,itm_itm,,ts,ricu,0,none,,
cort,Corticosteroids,medications,NA,NA,NA,corticosteroids,304275008,hirid,pharma,pharmaid,,,,itemid,146|151|1000325|1000383|1000431|1000432|1000433|1000434|1000435|1000486|1000487|1000488|1000769|1000770|1000929,itm_itm,,ts,ricu,0,none,,
crea,Creatinine,chemistry,mg/dL,0,15,creatinine,4013964,aumc,numericitems,itemid,,,,itemid,6836|9941|14216,itm_itm,,ts,ricu,0,none,,
crea,Creatinine,chemistry,mg/dL,0,15,creatinine,4013964,eicu_coh,lab,labname,labresult,labmeasurenameinterface,labresultrevisedoffset,regex,creatinine,NA,,ts,ricu,0,none,check,
crea,Creatinine,chemistry,mg/dL,0,15,creatinine,4013964,hirid,observations,variableid,,,,itemid,20000600,hrd_itm,,ts,ricu,0,none,,
bili_dir,Bilirubin Direct,chemistry,mg/dL,0,50,bilirubin direct,4216632,miii_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,50883,itm_itm,d_labitems,ts,ricu,0,none,,
crea,Creatinine,chemistry,mg/dL,0,15,creatinine,4013964,miiv_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,50912,itm_itm,d_labitems,ts,ricu,0,none,check,
crea,Creatinine,chemistry,mg/dL,0,15,creatinine,4013964,sic,laboratory,LaboratoryID,,,,itemid,367,itm_itm,,ts,ricu,0,none,,
crp,C-Reactive Protein,chemistry,mg/L,0,NA,C-reactive protein,4208414,aumc,numericitems,itemid,,,,itemid,6825|10079,itm_itm,,ts,ricu,0,none,,
crp,C-Reactive Protein,chemistry,mg/L,0,NA,C-reactive protein,4208414,eicu_coh,lab,labname,labresult,labmeasurenameinterface,labresultrevisedoffset,regex,CRP,NA,,ts,ricu,0,none,,
crp,C-Reactive Protein,chemistry,mg/L,0,NA,C-reactive protein,4208414,hirid,observations,variableid,,,,itemid,20002200,hrd_itm,,ts,ricu,0,none,,
bili_dir,Bilirubin Direct,chemistry,mg/dL,0,50,bilirubin direct,4216632,miii_demo_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,50883,itm_itm,d_labitems,ts,ricu,0,none,,
crp,C-Reactive Protein,chemistry,mg/L,0,NA,C-reactive protein,4208414,miiv_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,50889,itm_itm,d_labitems,ts,ricu,0,none,,
dbp,Diastolic Blood Pressure,vitals,mmHg,0,200,diastolic blood pressure,4154790,aumc,numericitems,itemid,,,,itemid,6643,itm_itm,,ts,ricu,0,none,,
dbp,Diastolic Blood Pressure,vitals,mmHg,0,200,diastolic blood pressure,4154790,eicu_coh,vitalperiodic,NA,systemicdiastolic,,observationoffset,col,NA,col_itm,,ts,ricu,0,none,check,
dbp,Diastolic Blood Pressure,vitals,mmHg,0,200,diastolic blood pressure,4154790,hirid,observations,variableid,,,,itemid,120,hrd_itm,,ts,ricu,0,none,,
dbp,Diastolic Blood Pressure,vitals,mmHg,0,200,diastolic blood pressure,4154790,miii_coh,chartevents,itemid,valuenum,valueuom,charttime,itemid,8368|8441|8555|220051|220180,itm_itm,d_items,ts,ricu,0,none,check,
dbp,Diastolic Blood Pressure,vitals,mmHg,0,200,diastolic blood pressure,4154790,miiv_coh,chartevents,itemid,valuenum,valueuom,charttime,itemid,220051|220180,itm_itm,d_items,ts,ricu,0,none,check,
dbp,Diastolic Blood Pressure,vitals,mmHg,0,200,diastolic blood pressure,4154790,sic,data_float_h,DataID,,,,itemid,702|705,itm_itm,,ts,ricu,0,none,,
dex,Dextrose (as D10),medications,ml/hr,0,NA,dextrose (as D10),4197597,aumc,drugitems,itemid,,,,itemid,7254|7255|7256|8940|9571,itm_itm,,ts,ricu,0,none,,
dex,Dextrose (as D10),medications,ml/hr,0,NA,dextrose (as D10),4197597,eicu_coh,infusiondrug,drugname,,,,regex,(d10|dextrose.+10 ?%).+ml/hr,rgx_itm,,ts,ricu,0,none,,
dex,Dextrose (as D10),medications,ml/hr,0,NA,dextrose (as D10),4197597,eicu_coh,medication,drugname,,,,regex,(d50|dextrose.+50 ?%),rgx_itm,,ts,ricu,0,none,,
dex,Dextrose (as D10),medications,ml/hr,0,NA,dextrose (as D10),4197597,hirid,pharma,pharmaid,,,,itemid,1000022|1000690|1000689|1000544|1000746|1000835|1000060|1000545|1000567,itm_itm,,ts,ricu,0,none,,
dex,Dextrose (as D10),medications,ml/hr,0,NA,dextrose (as D10),4197597,miii_coh,inputevents_cv,itemid,amount,amountuom,charttime,itemid,30016|30017,itm_itm,d_items,ts,ricu,0,unknown_but_needed,,
dex,Dextrose (as D10),medications,ml/hr,0,NA,dextrose (as D10),4197597,miii_coh,inputevents_mv,itemid,amount,amountuom,starttime,itemid,220950|228140|220952,itm_itm,d_items,ts,ricu,0,unknown_but_needed,,
dex,Dextrose (as D10),medications,ml/hr,0,NA,dextrose (as D10),4197597,miiv_coh,inputevents,itemid,amount,amountuom,starttime,itemid,220950|228140|220952,itm_itm,d_items,ts,ricu,0,unknown_but_needed,,
eos,Eosinophils,hematology,%,0,50,eosinophils,4216098,aumc,numericitems,itemid,,,,itemid,6773,itm_itm,,ts,ricu,0,none,,
eos,Eosinophils,hematology,%,0,50,eosinophils,4216098,aumc,numericitems,itemid,,,,itemid,9967,itm_itm,,ts,ricu,0,none,,
eos,Eosinophils,hematology,%,0,50,eosinophils,4216098,eicu_coh,lab,labname,labresult,labmeasurenameinterface,labresultrevisedoffset,regex,#NAME?,NA,,ts,ricu,0,none,check,
bnd,Band Form Neutrophils,hematology,%,NA,NA,band form neutrophils,4100147,miii_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,51144,itm_itm,d_labitems,ts,ricu,0,none,,
eos,Eosinophils,hematology,%,0,50,eosinophils,4216098,miiv_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,51200,itm_itm,d_labitems,ts,ricu,0,none,check,
eos,Eosinophils,hematology,%,0,50,eosinophils,4216098,sic,laboratory,LaboratoryID,,,,itemid,197,itm_itm,,ts,ricu,0,none,,
esr,Erythrocyte Sedimentation Rate,hematology,mm/hr,0,200,erythrocyte sedimentation rate,4212065,aumc,numericitems,itemid,,,,itemid,6808|11902,itm_itm,,ts,ricu,0,none,,
esr,Erythrocyte Sedimentation Rate,hematology,mm/hr,0,200,erythrocyte sedimentation rate,4212065,hirid,observations,variableid,,,,itemid,24000668,hrd_itm,,ts,ricu,0,none,,
bnd,Band Form Neutrophils,hematology,%,NA,NA,band form neutrophils,4100147,miii_demo_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,51144,itm_itm,d_labitems,ts,ricu,0,none,,
esr,Erythrocyte Sedimentation Rate,hematology,mm/hr,0,200,erythrocyte sedimentation rate,4212065,miiv_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,51288,itm_itm,d_labitems,ts,ricu,0,none,,
etco2,Endtidal CO2,vitals,mmHg,10,60,endtidal CO2,4353940,aumc,numericitems,itemid,,,,itemid,6707|8884|8885|9658|12805|12356,itm_itm,,ts,ricu,0,none,,
etco2,Endtidal CO2,vitals,mmHg,10,60,endtidal CO2,4353940,hirid,observations,variableid,,,,itemid,2200|8290|30010009,hrd_itm,,ts,ricu,0,none,,
dbp,Diastolic Blood Pressure,vitals,mmHg,0,200,diastolic blood pressure,4154790,miii_demo_coh,chartevents,itemid,valuenum,valueuom,charttime,itemid,8368|8441|8555|220051|220180,itm_itm,d_items,ts,ricu,0,none,check,
etco2,Endtidal CO2,vitals,mmHg,10,60,endtidal CO2,4353940,miiv_coh,chartevents,itemid,valuenum,valueuom,charttime,itemid,228640,itm_itm,d_items,ts,ricu,0,none,,
fgn,Fibrinogen,hematology,mg/dL,0,1500,fibrinogen,4094436,aumc,numericitems,itemid,,,,itemid,6776|9989|10175,itm_itm,,ts,ricu,0,none,,
fgn,Fibrinogen,hematology,mg/dL,0,1500,fibrinogen,4094436,eicu_coh,lab,labname,labresult,labmeasurenameinterface,labresultrevisedoffset,regex,fibrinogen,NA,,ts,ricu,0,none,,
fgn,Fibrinogen,hematology,mg/dL,0,1500,fibrinogen,4094436,hirid,observations,variableid,,,,itemid,24000536,hrd_itm,,ts,ricu,0,none,,
bun,Blood Urea Nitrogen,chemistry,mg/dL,0,200,blood urea nitrogen,4017361,miii_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,51006,itm_itm,d_labitems,ts,ricu,0,none,,
fgn,Fibrinogen,hematology,mg/dL,0,1500,fibrinogen,4094436,miiv_coh,labevents,itemid,valuenum,valueuom,charttime,itemid,51214,itm_itm,d_labitems,ts,ricu,0,none,,
fgn,Fibrinogen,hematology,mg/dL,0,1500,fibrinogen,4094436,sic,laboratory,LaboratoryID,,,,itemid,344,itm_itm,,ts,ricu,0,none,,
fio2,Fraction of Inspired Oxygen,blood gas,%,21,100,fraction of inspired oxygen,4353936,aumc,numericitems,itemid,,,,itemid,12279,itm_itm,,ts,ricu,0,none,,
fio2,Fraction of Inspired Oxygen,blood gas,%,21,100,fraction of inspired oxygen,4353936,eicu_coh,lab,labname,labresult,labmeasurenameinterface,labresultrevisedoffset,regex,FiO2,NA,,ts,ricu,0,none,,
fio2,Fraction of Inspired Oxygen,blood gas,%,21,100,fraction of inspired oxygen,4353936,eicu_coh,respiratorycharting,respchartvaluelabel,,,,regex,FiO2,NA,,ts,ricu,0,none,,
